review_id,text,rating,user,time_created,business_id_R,business_id,name,review_count,rating,price,phone,street,city,zip_code,state,country
9BVfpjns2tiuzwmd2IrJDQ,"Paul's On Times Square is the main restauraunt inside the Hilton Garden Inn Times Square hotel, it is in a fairly good location on the fourth floor of the...",1,"Aaron S.","2019-10-11 16:39:50",NZaq_ygLr4N8-blY5dGx-g,NZaq_ygLr4N8-blY5dGx-g,"Paul's On Times Square",305,4.00,2,+12122047246,"136 W 42nd St","New York",10036,NY,US
9DoVDnW2PeTRpcz0T_sr_A,"Great service, but pricy, and some complain of small portions, but I'm a huge fan and would even bring my in-laws!  Have been here about ten times over the...",5,"Shmuel B.","2019-10-23 07:27:11",1XK53gaHMFQIA4VW3B6k1Q,1XK53gaHMFQIA4VW3B6k1Q,Abaita,68,4.00,NULL,+16468085518,"145 E 49th St","New York",10017,NY,US
9EwSiCn9vDsL044c3j1aUQ,"Ahhh been meaning to check this spot out for few years and finally made it! A very tiny joint but homely and solid service. 

Start with the Greek salad for...",4,"Karly K.","2019-12-30 13:39:40",JnFV_qz7uWbLTY80K89J7Q,JnFV_qz7uWbLTY80K89J7Q,Emmett's,483,4.00,2,+19176393571,"50 Macdougal St","New York",10012,NY,US
9gs1UWfEV_uHk1Xu2Fj0Ig,"Ok so,
1. The service sucks. Like there are 20 tables and 2 servers. 
2. @the owners, invest in a new dishwasher please. The plates were gross. Fingerprints...",2,"Ahmed K.","2019-12-28 19:27:14",FER-iaOyA8JFH-DL5vaKIQ,FER-iaOyA8JFH-DL5vaKIQ,Vesuvio,334,3.50,2,+17187450222,"7305 3rd Ave",Brooklyn,11209,NY,US
9h1Z-QzahwGIRUI2x90CVw,"Horrible service. 

Just terrible. 

I have never written a bad review before. I try to be understanding that wait staff can be having a bad day, but this...",1,"Julio E.","2019-09-20 19:05:42",Yubu48l7he-qrNDSeAngbQ,Yubu48l7he-qrNDSeAngbQ,"Via Vai",211,4.00,2,+13476124334,"31-09 23rd Ave",Astoria,11105,NY,US
9hnMKKRU3P2NroS2Bja6AA,"This place is a great no-frills fix for classic New York pizza.

There's enough seating that you can usually grab a booth.  Being along the B/Q, it's nice...",3,"Rance Z.","2019-12-02 07:42:40",6BC5LQI4Cg3KChkgigo9sA,6BC5LQI4Cg3KChkgigo9sA,"Lo Duca Pizza",104,4.50,1,+17188591501,"14 Newkirk Plz",Brooklyn,11226,NY,US
9hYNwu6uZexL_2lxZdH0vg,"3.5*
Tends to be busy  so you will need a reservation or you can walk in and put your name down.

This place isn't bad don't get me wrong but there isn't...",3,"Mirabel I.","2020-01-20 05:24:39",NDIrifAl6K-RrnZ2D3ZGbw,NDIrifAl6K-RrnZ2D3ZGbw,Emily,756,4.00,3,+13478449588,"919 Fulton St",Brooklyn,11238,NY,US
9IP57Y7g_fun8nRvHOaWMw,"On a recent adventure to Ridgewood, a failed visit to a now-closed Egyptian restaurant left us with empty stomachs and an open mind. With Albanian Grocery...",4,"Alan S.","2019-11-06 03:47:29",GJLmvDiW6qRYqpE2XBI_kA,GJLmvDiW6qRYqpE2XBI_kA,"Burek's Pizza",28,4.50,1,+17185763147,"6855 Forest Ave",Ridgewood,11385,NY,US
9iWO0VxRsA_VZ-SGXTZTjQ,"Rainy Wednesday night, no one inside this bright pizza parlour. Typical slice shop with various types of pizza behind glass that's re-heated and...",4,"Shaji K.","2019-10-24 09:04:08",VFZkY8NclCrnZfmDnoNaCw,VFZkY8NclCrnZfmDnoNaCw,"City Pizza",44,3.50,NULL,+16463603231,"625 9th Ave","New York",10036,NY,US
9iXHcqcN4ZP50nSIjaRHJA,"Not a bad place to grab a slice. Service is fast, prices are fair for the area, seating is good, and slices are decent. Outer crust is a bit on the thick...",3,"John H.","2019-11-25 15:02:49",XCduLxQcEEtemtNrmM8yiw,XCduLxQcEEtemtNrmM8yiw,"Prince Pizza",42,3.50,1,+17183890501,"86 Nassau Ave",Brooklyn,11222,NY,US
9Kh-JvHUZi3pzugN8tMkbg,"Really solid pizza, questionable business practices in my opinion. 

First off, big fan of the food. We're in there quite a bit when we're back in Hoboken,...",2,"Kev C.","2019-12-16 11:57:53",XVWogwA8XncHqRY4JVN9eQ,XVWogwA8XncHqRY4JVN9eQ,"Tenth Street Pasta & Pizza",124,3.50,1,+12016838134,"1000 Willow Ave",Hoboken,7030,NJ,US
9KSTU_lfLgCCM3DOfWe4aQ,"Dined here last night for my friends birthday dinner with family and close friends, including 3 kids under the age of 5. The people working at this...",5,"Amanda S.","2019-11-13 09:18:53",AbDiDY7kYDSldaKbGpoSlg,AbDiDY7kYDSldaKbGpoSlg,"The Brooklyn Firefly",215,4.00,2,+17188335000,"7003 3rd Ave",Brooklyn,11209,NY,US
9LfrvQr_hcFkcQCMXktVTQ,"My wife and I arrived on a flight at LGA with an international flight scheduled at JFK later in the day.  We used the extended layover to try Louie's since...",5,"Stephen W.","2019-07-30 02:39:23",ejuFKvSfGl0JMZO9yzSXNw,ejuFKvSfGl0JMZO9yzSXNw,"Louie's Pizza",407,4.50,1,+17184409346,"81-34 Baxter Ave",Elmhurst,11373,NY,US
9LuKcwNbbryu627RQ12qNw,"Great NY slice of pizza that comes pipin' hot. I am writing this review as the roof of my mouth still hurts from burning it on that first bite. Can you...",4,"Connie C.","2019-12-19 20:47:56",Cf_XvhoRJj9Ku0glKGu7aQ,Cf_XvhoRJj9Ku0glKGu7aQ,"Lucia Pizza",510,4.50,1,+17184451313,"136-55 Roosevelt Ave",Flushing,11354,NY,US
9OFQY2Y9wwLG-DB70kMUmA,"Got back to room late from a show and just wanted a good slice. Found these guys from y'all's reviews and decided to order delivery. They actually offered...",4,"Terrell B.","2020-01-01 19:07:52",HpjArOwDD0ddcD2cvCDp6Q,HpjArOwDD0ddcD2cvCDp6Q,"Little Italy Pizza",271,4.00,1,+12127876700,"2476 Broadway","New York",10025,NY,US
9Ppj2IntN3-JkXw3J3GKMA,"Amazing food. A+ service. Beautiful Atmosphere.

Hands down one of my favorite restaurants in Queens.

Burrata was fresh delicious. Fried calamari was...",5,"Blair O.","2019-09-10 11:41:01",c4PIUs7uwg9lA4ObzJ4V5Q,c4PIUs7uwg9lA4ObzJ4V5Q,Barosa,335,4.00,2,+17184241455,"62-29 Woodhaven Blvd","Rego Park",11374,NY,US
9rcqQFRONT34V4GA16_NGQ,"Great Pizza spot, very  clean and Air conditioning. ( Visited in August ) Great assortment of food, although I'm a pizza kind of guy. Sicilian slices are...",5,"Pablo C.","2019-08-17 12:29:13",MFIk9VA6HXLWHYrkG_vwUA,MFIk9VA6HXLWHYrkG_vwUA,"Dante's Pizza",122,4.50,1,+17185440416,"105-03 Metropolitan Ave","Forest Hills",11375,NY,US
9TeByDnP_YO5XFo1FxyyVA,"The pizza is always fresh and warm when delivered . If you visit this restaurant do not expect the conventional slice of pizza. No, this pizza is soft ,...",5,"Cherishe C.","2019-10-12 20:31:58",jWunQ-f8CzRGwQVPhu0OdA,jWunQ-f8CzRGwQVPhu0OdA,"Tony's Pizza",9,4.00,NULL,+17187744440,"312 Utica Ave",Brooklyn,11213,NY,US
9tH32ezpw1x0kPqV2jg54Q,"One of the best pizza I ever had!  Crispy thin crust and host cheese!

Had one pepperoni pizza but it was too good, so I had pineapple pepperoni and a...",5,"Alex Y.","2019-12-15 18:25:47",c_jMZQ03wHWUCgQNM9aiJQ,c_jMZQ03wHWUCgQNM9aiJQ,"Ray's Pizza & Bagel Cafe",278,2.50,1,+16468083313,"2 St Marks Pl","New York",10003,NY,US
9Tp39Bz--oOf8KepP5L-wg,"This is one of the better slice places in TriBeCa. 
It's low brow - has good crust - free refills on fountain drinks and a good variation on slices

THe...",4,"Scott L.","2019-03-14 11:32:45",aThptXSMEo3g2a1KAuu4jg,aThptXSMEo3g2a1KAuu4jg,"Dona Bella Pizza",188,3.00,1,+12123741130,"154 Church St","New York",10007,NY,US
9UEq7-2KHg7P3UAIzeh1pQ,"Sal's pizzeria has been around since I can remember. It has also been as busy as it was 10 years ago. Definitely recommend Sal's Pizzeria as it is one of...",4,"Eddy I.","2020-01-13 12:57:22",zPu7J1Kbq0sBHBcfTOgJ2Q,zPu7J1Kbq0sBHBcfTOgJ2Q,"Sal's Pizzeria",185,4.00,1,+12018681999,"6127 Bergenline Ave","West New York",7093,NJ,US
9UTMcncgHr1s38ezhuLDtQ,"Almost nothing left from the pep slice its not a bad place but hygiene aint the best especially the guy that works in the front he grabs the money and then...",3,"Josue M.","2019-11-06 15:39:50",HrRfms3GVPMgYiORJRkGhQ,HrRfms3GVPMgYiORJRkGhQ,"Elegante Pizzeria",145,4.00,1,+17187459715,"6922 5th Ave",Brooklyn,11209,NY,US
9veZBw4wVvMUwNuYQF31VQ,"Not necessarily known for healthy food, but the No-Cheese Pie and Cauliflower Crust Pie on their menu- actually brought me here to Morris Park in The Bronx....",4,"Mercedes C.","2019-10-26 06:10:10",ngE6XKXWvDt-yVBET2BVtg,ngE6XKXWvDt-yVBET2BVtg,"Emilio's of Morris Park",151,4.00,1,+17188226758,"1051 Morris Park Ave",Bronx,10461,NY,US
9Vo-t8t5SkJzIehuAhCDdQ,"Bland.  We went for brunch, a party of six, and we all agreed everything was bland. Three of us ordered a harvest bowl salad. No dressing. Basically just...",3,"LUVtoEat A.","2020-01-19 08:49:02",6osYYrn77CbYPUrSnJOTBQ,6osYYrn77CbYPUrSnJOTBQ,"Old Rose",120,3.50,2,+12122554143,"113 Jane St","New York",10014,NY,US
9vofCgVG-t2bcfEltA6bAQ,"The best pizza in the neighborhood. Large pepperoni pie and shrimp parmigiana are always great! My wife also likes their eggplant slice. Everyone is super...",5,"Jerry S.","2019-07-17 04:38:23",eV-7Vo6z74_w6K0yC56Fhw,eV-7Vo6z74_w6K0yC56Fhw,"La Bella Mariella Pizzeria",45,4.00,2,+17183666170,"6061 Fresh Pond Rd",Maspeth,11378,NY,US
9VpP0QCYHrsObPF4CeEHBQ,"Stopped in here during Ana in the Big Apple fabric shopping day. On that rarest of events for me, an enjoyable shopping day, I foolishly got so caught up...",5,"Anastasia B.","2019-09-03 15:59:48",6fJoZBw5gy_kTRb4pDergw,6fJoZBw5gy_kTRb4pDergw,"Neapolitan Express",20,3.50,NULL,+16467915480,"512 7th Ave",Manhattan,10018,NY,US
9v_drRqMcU71fAJIKVpA_g,"I have out of towners staying at a hotel on the UWS and we all agreed to meet for dinner. I don't want to make this an event, I want to find a casual spot...",4,"Bill S.","2019-12-31 02:42:35",Q1_UvNyONsaVS_VC1mD9Dw,Q1_UvNyONsaVS_VC1mD9Dw,"Osteria Cotta",854,4.00,2,+12128738500,"513 Columbus Ave","New York",10024,NY,US
9wfOFBTUAYKndjG39VogLQ,"If I ever had to eat one pizza for the remainder of my life, it would be from Reggiano's. We have been loyal to another Staten Island pizzeria for more than...",5,"Sara Z.","2019-10-03 14:43:23",dvOvoJMIZmsCTEL1Dg0WXQ,dvOvoJMIZmsCTEL1Dg0WXQ,Reggiano's,178,4.00,2,+17189666610,"7339 Amboy Rd","Staten Island",10307,NY,US
9xTp5xrM7Rm2WpPbD5jNFg,"This is a neighborhood spot that I remember my grandma always taking me and my brother to when I was younger and still has that cute old school pizzeria...",2,"Cat X.","2019-09-09 17:08:34",M6Mb4kEmv0FF3uM9Z0ONCA,M6Mb4kEmv0FF3uM9Z0ONCA,"Mario's Pizza",36,4.00,1,+17182325440,"6424 14th Ave",Brooklyn,11219,NY,US
9XwoueY0jT3npsifTVqOmw,"Great classic NY style pizza.  Delicious garlic knots 10 for $1.  Been coming here for years and keep coming back.",5,"K R.","2019-12-29 13:58:23",2tPFIQsuvcS-T0r7NtaKAg,2tPFIQsuvcS-T0r7NtaKAg,"John & Joe's Pizzeria",165,4.00,1,+17184099776,"749 Lydig Ave",Bronx,10462,NY,US
9ypuiXjUJkm8xM-gwOKpSA,"Yum yum in my tum tum! Best pizza I've had in Brooklyn in a while. Got two large pies (on the Sunday special) and my total was $35.25 so the price is...",5,"Tiffany L.","2019-12-15 11:50:29",UuKwNlHgrvrTycfq5umREw,UuKwNlHgrvrTycfq5umREw,"Tony's Pizzeria",96,4.50,1,+17186216966,"7623 13th Ave","New York",11228,NY,US
9yxRrTwKSQZbQTmm_Bn9uw,"cheesy pizza at low prices.

small shop. a grab-n-go place not a sit and linger joint.

this small pizza place might sling the best $1 pizza downtown. the...",4,"Ruwan J.","2019-01-12 03:27:32",7rEUkuqi6eCaM2jde165yQ,7rEUkuqi6eCaM2jde165yQ,"FDR 99 Cents Slice Pizza",35,3.00,1,+12122535950,"150 E 2nd St","New York",10009,NY,US
9zlfGq4SJK9Fyn6sy-sKKg,"I expected more... used to come here often (a few years ago) and it was great. 

Now, the pizza was try and all the other pies out looked dry too. 

Maybe...",3,"Rashon B.","2019-09-26 14:16:10",39RVtjUnWPD2FTg_n_pEWg,39RVtjUnWPD2FTg_n_pEWg,"Muzzarella Pizza",133,3.50,1,+12126140905,"221 Ave A","New York",10009,NY,US
9ZM3YvF8Pm1L7WMYkVW7eQ,"Freaking delicious thick crispy pizza, if you like it the way my mama used to make it!  Thick crusted and delicious toppings!  I crave this joint.

Ample...",4,"Denni P.","2020-01-24 10:28:22",kQZk70W-xNVXGw3Vi6n1iQ,kQZk70W-xNVXGw3Vi6n1iQ,"Prova Pizzabar",26,3.50,NULL,+16466924282,"485 7th Ave","New York",10017,NY,US
9_U4V7TFdjFIF_pvQrWIKw,"I have a vegan diet. And my favorite pizza go to for delivery closed down awhile ago.  So I was excited to see kiss my slice added to Grubhub and be able to...",3,"Hilary H.","2019-11-16 19:06:14",3Sm7_Nhnj12r5RhianvrbQ,3Sm7_Nhnj12r5RhianvrbQ,"Kiss My Slice",223,4.00,1,+12123919524,"274 W 40th St","New York",10018,NY,US
A0RRlqCruC904sp9fpgglw,"Rather seems to get the overrated hype from the locals. I decided to see if the hype was true and ended up with a square slice for 3$ that was doughy and...",1,"Tommy Chevy W.","2019-10-15 16:53:23",Rejjyv37job8SfGBKxG5cw,Rejjyv37job8SfGBKxG5cw,"Victoria Pizzeria",36,4.00,1,+17188919496,"2716 Gerritsen Ave",Brooklyn,11229,NY,US
a1d6dUuqtebkd8aLmiHj-g,"Excellent Pizza with great service. Friendly staff and pizza served with a smile.  Came over 2000 miles and it didn't disappoint.",5,"Laurie D.","2019-12-24 12:11:17",MFIk9VA6HXLWHYrkG_vwUA,MFIk9VA6HXLWHYrkG_vwUA,"Dante's Pizza",122,4.50,1,+17185440416,"105-03 Metropolitan Ave","Forest Hills",11375,NY,US
A22kMtmGdgnjLTxhYcD_0w,"Best grandma pie in Brooklyn. Perfect amount of garlic cheese and sauce. Never burned. Always baked just right. The staff are always super friendly.",5,"Aja B.","2019-10-12 23:25:24",sDUGxOuqjKl1FTSodIVFfg,sDUGxOuqjKl1FTSodIVFfg,"Gino's Cucina & Brick Oven Pizza",53,2.50,1,+17188577100,"723 Washington Ave",Brooklyn,11238,NY,US
A2eHDP4yrrRU6bGNawm84w,"Dropping in because we are waiting to go to a place around the corner. Glad we made this decision. I had garlic knots and my daughter ordered a beef patty...",4,"Hadassah B.","2019-01-06 15:55:45",iK9QxRvbpVL_G2nbRJ5u0g,iK9QxRvbpVL_G2nbRJ5u0g,"Slice & Co.",16,3.50,NULL,+17186846005,"3439 E Tremont Ave",Bronx,10465,NY,US
A35LSQjIfRTMlmQeHnH6CQ,"For sure the move for classic slice of NY pizza, Mario's is a super nice guy too! Enjoyed my experience here!",5,"Kai M.","2019-10-10 19:41:41",cuPR6bSeubvOZn_Tz8EShQ,cuPR6bSeubvOZn_Tz8EShQ,"Mario's Pizzeria",60,3.00,1,+17182609520,"224 Dekalb Ave",Brooklyn,11205,NY,US
A3dLhoajWA8yTr9kAdMWNA,"Top notch. No reason to go to Da Michele is Naples. This is the real deal....if ya got a problem gimme a shout. 
We will be back ...very soon!!",5,"Bern D.","2019-12-28 16:55:06",gJg_Gh2lqrCprDzR6ZP9QQ,gJg_Gh2lqrCprDzR6ZP9QQ,Bar314,60,4.50,2,+16466827645,"1260 Amsterdam Ave","New York",10027,NY,US
a3VDL5X0xFg54cGcV5gHUw,"Highly recommend for a comfortable, delicious bite to eat. I've been here several times now with my family and alone. The ingredients are absolutely top...",5,"Lura L.","2019-11-24 09:49:44",hUjy33SLPaSipQxZ1ume4Q,hUjy33SLPaSipQxZ1ume4Q,Roland's,21,4.50,NULL,+16466827810,"303 West 127th St","New York",10027,NY,US
a3WeF9bYFTDkDwAbw-HZFA,"Love Williamsburg Pizza! The Grandma slice here is delicious, and I also have had and loved the Apple Bacon pizza and the Sophia Loren. I'm surprised this...",4,"Lindsey O.","2019-12-17 19:27:47",xv1Tdb7FhGBbySNfIt9pGQ,xv1Tdb7FhGBbySNfIt9pGQ,"Williamsburg Pizza",299,3.00,1,+17188558729,"265 Union Ave",Brooklyn,11211,NY,US
a4WFKviSSf9gEnsWIrS9ig,"The review is for garlic knots.  Hands down probably the best garlic knots I ever had.   Inside outside full of flavor.   Every bite has garlic.   I had...",5,"Le-Ser B.","2019-11-05 16:05:21",T8IXYh6TF70SMBAcL3cChw,T8IXYh6TF70SMBAcL3cChw,"Xtra Cheese Pizza",100,4.50,1,+17189613122,"14720 Northern Blvd",Flushing,11372,NY,US
a5J9d00vdi3RicT-YmHvoA,"Love this place! Amazing pizza, food, and people!!! Everything from the pizza to lasagna was fresh and so delish! Come by and check it out.",5,"Elsa S.","2020-01-13 20:51:24",-WdZvgWBMYg5fSuav78ZRA,-WdZvgWBMYg5fSuav78ZRA,"il Miglio Brick Oven Pizzeria & Italian Restaurant",21,4.00,NULL,+17187777676,"11-03 36th Ave","Long Island City",11106,NY,US
A5PCHVc4XQUBH6HPFXopYQ,"The Pizza from here is always so good, The crust is just as crunchy as it needs to be, not burned like many I've tried. Also the sauce and cheese aren't too...",5,"Paola S.","2019-07-13 15:37:41",Skh1YcfbxMP58I4qMM75QA,Skh1YcfbxMP58I4qMM75QA,"Glendale Pizza",37,4.00,1,+17183668511,"6827 Myrtle Ave",Glendale,11385,NY,US
A69Ylqk1GW2npHMJ6eaC2Q,"This is literally some of the best pizza I have tasted in NY and anywhere! I have driven across Brooklyn to get a slice! The perfect combination of cheese,...",5,"Linda M.","2018-08-20 04:41:43",M6Mb4kEmv0FF3uM9Z0ONCA,M6Mb4kEmv0FF3uM9Z0ONCA,"Mario's Pizza",36,4.00,1,+17182325440,"6424 14th Ave",Brooklyn,11219,NY,US
A6oUNhVNrnrSLk2ZlEoEFg,"Oh man so happy this place opened back up!! Pizza is bomb a f! Pasta was litt to!! Best pizza in Harlem",5,"Robert A.","2019-09-09 18:32:31",nw7zVFP-4a_jvLLpnnMr_A,nw7zVFP-4a_jvLLpnnMr_A,"Tony’s 125 Street Pizza Of Harlem",2,4.00,NULL,+12126886767,"256 E 125th St","New York",10035,NY,US
a949LZXLGR4L8biKJSwqyg,"Beautiful open spot for a cocktail. The open doors at the beginning and the classiness of the venue make it an amazing business, date, or hangout spot. The...",4,"Albert K.","2019-10-05 19:19:18",jz9QXgIAW3192pn8bzg9bw,jz9QXgIAW3192pn8bzg9bw,"Feroce Pizza & Bocce Bar",23,4.00,NULL,+12128881092,"105 W 28th St","New York",10001,NY,US
A9j0fsF8KrCb-O8sIaUG2A,"This used to be my favorite pizzeria. But lately they've just been doing a really poor job.  They deliver without a thermal box so your pizza arrives frozen...",1,"Peter F.","2019-11-23 18:32:45",lXzK0i9VnocLzPFwmEQ8Aw,lXzK0i9VnocLzPFwmEQ8Aw,"Garlic New York Pizza Bar",419,3.50,1,+16465599500,"629 2nd Ave","New York",10016,NY,US
AbjOAdSyqW4P2LUSlxyodQ,"A decent pizza place to make a pit stop for drunchies as it's right in the heart of LES and next to tons of bars. I tried their BBQ chicken pizza slice for...",3,"Sumin C.","2019-09-18 06:07:16",zmIrZgWhRdyRMrnEs9D3KA,zmIrZgWhRdyRMrnEs9D3KA,"La Margarita Pizzeria",285,4.50,1,+19172614983,"168 Ludlow St","New York",10002,NY,US
abthjVeVzSpG1Tv4dRW1tA,"I don't know what the hell I was doing the last year and a half before I decided to try Polito's. This is the best pizza I've had in nyc. Not thin but...",5,"Christa R.","2018-11-08 16:40:50",kWTvmbZtcU6Gc2NuYNO4dA,kWTvmbZtcU6Gc2NuYNO4dA,"Polito's Pizza",172,4.00,1,+17186266344,"34-23 Steinway St","Long Island City",11101,NY,US
Abv1Fg5gjGueU_j5alNcRQ,"Came here on a Monday closer to 9PM and we were able to be seated promptly. Our server, Kyle, was very nice and very attentive, but not overbearing. The...",4,"Melissa N.","2019-12-12 15:40:22",7vq2CNM69sdrXrtbT2-qEQ,7vq2CNM69sdrXrtbT2-qEQ,"Campania Coal Fired Pizza",473,4.50,2,+13475174868,"9824 4th Ave","New York",11209,NY,US
ac4_lfexzjGOwZ_wiAfCFA,"I do not like this Pizza Joint. The service is bad. The cashier lady was unfriendly, cold and mean. 
The pepperoni on the Sicilian slices were overcooked...",1,"H Y P.","2020-01-17 22:58:52",58YvTYsyxNyGixTAZiMHcg,58YvTYsyxNyGixTAZiMHcg,"Williamsburg Pizza",221,4.00,1,+12122264455,"277 Broome St","New York",10002,NY,US
AC763prEQ9s46dNZigBuOQ,"Definitely an awkward setting, almost seems like no one really planned the decor and just set chairs and tables everywhere. Some real bar tables at the...",3,"Enrique G.","2019-12-28 19:41:32",19zArMBG2qW2k16Y0i2aBA,19zArMBG2qW2k16Y0i2aBA,"Obicà Mozzarella Bar Pizza e Cucina",440,3.50,2,+12127772754,"928 Broadway","New York",10010,NY,US
aCk7rDghp5taH26vNsp_xQ,"Classic NY pizza! This place just opened in my neighborhood so I decided to give it a try. The store itself is small but the pizza is great! They have a...",4,"Madeline A.","2020-01-05 13:38:36",GgdR6L49eKH5drPaOYOOPQ,GgdR6L49eKH5drPaOYOOPQ,"Pop's Pizzas",7,4.50,NULL,+12127848863,"301 West 57th St","New York",10019,NY,US
AcldDv7jGJANYUtlC2kzpw,"Incredible Service & Even Better Food! I walked into here blindly one late night after not having pizza for a while and boy was I grateful that I did. As...",5,"Jan A.","2019-10-24 08:40:19",VZp3EjUNoRtxYfXbJQKH-w,VZp3EjUNoRtxYfXbJQKH-w,"Renato's Pizza Masters",354,4.00,2,+12016592232,"278 Central Ave","Jersey City",7307,NJ,US
AD1XMeEs0bwqBkO5AiCIIQ,"DONT COME HERE. he says his name is to ROLIHILOIM SURE THATS NOT HIS NAME. MONDAY NIGHT 8pm. NOVEMBER 19 2019! I hope the owner of this sees this and tries...",1,"Nutchaya C.","2019-11-19 17:03:27",QFvcjuf6N-TRI0cpFZBDWA,QFvcjuf6N-TRI0cpFZBDWA,"Abitino's Pizza",48,2.50,1,+12122451234,"730 10th Ave","New York",10019,NY,US
Adn08LqXWzm-FsQYfCBZJw,"This place has an overall rating of 3 stars for a reason, I shouldn't have ignored that. I ordered a primavera pizza and broccoli roll for delivery. Once...",1,"Brittany R.","2020-01-06 17:14:38",3R0jr-FB09YW8goSl3yAtQ,3R0jr-FB09YW8goSl3yAtQ,"New York Sal's Pizza",64,3.00,1,+12122473628,"696 10th Ave","New York",10019,NY,US
adrmeDjshs_gwFc7_XlymA,"Stopped in after Court because this place is right across the street.  A few pies in the window, so I went with a pepperoni slice and a vodka slice. Total...",4,"Ian N.","2019-11-13 15:25:18",he4wG_xmKaPW77p3re_7Lg,he4wG_xmKaPW77p3re_7Lg,"Norm's Pizza",35,4.00,NULL,+17186436679,"345 Adams St",Brooklyn,11201,NY,US
adTO0e8MKK2SD_VHlSbJlg,"Delicious, exciting, and eyeopening! Everytime I come here it is a new adventure! Eataly is organized like a giant market place with a few main restaurants...",5,"Michelle L.","2020-01-07 15:01:46",a0IET3_yCFcO36OqGSsisg,a0IET3_yCFcO36OqGSsisg,"Eataly NYC Flatiron",5464,4.00,2,+12122292560,"200 5th Ave","New York",10010,NY,US
adwbA9UYs8SOt24_QvigNg,"Glorified dollar slice shop. The owner behind the counter was incredibly nice and helpful and you can tell the pizza is being made fresh. But is nothing...",2,"Peter D.","2018-12-03 11:49:27",x9RVbVQuIxshhsRJ8Vkntg,x9RVbVQuIxshhsRJ8Vkntg,"DJ Pizza",20,3.50,1,+12129517075,"120 E 34th St","New York",10016,NY,US
Adx9TOid6naVzkA0tycvpQ,"Just moved here from Mississippi and this place is right around the corner from my flat.  Our first visit we had little experience with Jersey's pizza scene...",5,"Ian M.","2019-09-22 12:03:45",scgFrrjF9BTcPVyIe1COZA,scgFrrjF9BTcPVyIe1COZA,"Hot House Pizza",49,3.50,1,+12012220504,"606 2nd St",Hoboken,7030,NJ,US
ae3xxkr7drKDHn-Ve0FHWw,"Sooo good.  Nice atmosphere.  Had the shrimp Marinara. Huge crispy shrimp.  Waiter was a little pushy and seemed a little uninterested since I was just...",4,"Royce W.","2019-03-19 11:44:06",rhCs1nF5KTNwx-4YeyoK3g,rhCs1nF5KTNwx-4YeyoK3g,"Bartolino's Fine Italian Pizza",39,4.00,2,+13477306573,"3411 Broadway",Astoria,11106,NY,US
AeEbjDdfZ2o_f1p18Tq6kQ,"Pretty good place to take your stab at New York pizza while visiting! A glass display will reveal the many choices and I love being able to order by the...",4,"Kristina M.","2020-01-21 23:55:22",KEEXuHCYhsQJ-zpJhu98bA,KEEXuHCYhsQJ-zpJhu98bA,"Joe's Pizza",1019,4.00,1,+16465594878,"1435 Broadway","New York",10018,NY,US
aEZZm7-Z2Qm8nJx_2qyegQ,"Can't see why all the negative reviews. I came in for an authentic slice of NY cheese pizza and that's what I got. Born and bred in Queens so I truly know...",5,"Jason S.","2019-09-22 13:25:56",peQyNDEBpzmGgppn7wx0Cg,peQyNDEBpzmGgppn7wx0Cg,"Due Fratelli",160,2.50,2,+13477709222,"894 Dekalb Ave",Brooklyn,11221,NY,US
aGHtXG_mcscBaD3UEWeThg,"I recently won a $20 off deal through Instagram for brunch at Home Base Bistro, and a friend and I went to investigate this Sunday morning. We got there at...",4,"Anna Z.","2019-09-22 17:33:54",0roFOyJMaFvSD8Ceh89YRw,0roFOyJMaFvSD8Ceh89YRw,"Home Base Bistro",43,4.50,2,+12124811712,"416 3rd Ave","New York",10016,NY,US
aHhM39jmalb__1VvpMJqnQ,"These guys make some of the best pizza I've ever tasted in my life. They need to get a brick and mortar shop somewhere! They'd give all of the top pizza...",5,"Javier A.","2019-10-10 18:25:28",KrSkBKzq7t-8yNeGhq_EXg,KrSkBKzq7t-8yNeGhq_EXg,"Jiannetto's Pizza Truck",30,4.50,1,+19177530819,"100 Wall St","New York",10270,NY,US
ahPYjt5_S24XKkowyCvPKQ,"Went here yesterday for an early dinner and boy !!! If you love pizza; this is the place to get it from. 

My family always caters from here for events and...",5,"Nicole R.","2019-08-10 05:47:55",yWGdfTjzk0KDjrUpUan5vA,yWGdfTjzk0KDjrUpUan5vA,"Prime Pizza Kitchen",41,4.50,1,+17183515000,"1778 Hylan Blvd","Staten Island",10305,NY,US
AhTyB9kI_dudk7a28uhDKA,"Best pizza in the neighborhood!!! Truly the real hidden gem of bay ridge! Service could use some work. Some of the staff (aka mostly the younger ones) are...",4,"Vivian C.","2019-11-10 10:36:56",HrRfms3GVPMgYiORJRkGhQ,HrRfms3GVPMgYiORJRkGhQ,"Elegante Pizzeria",145,4.00,1,+17187459715,"6922 5th Ave",Brooklyn,11209,NY,US
AI0pquFY8tbUY-23HEdYDQ,"Solid thin crust pizza. They only come in pies and not slices, but the 10" pie is p much 2 slices at a pizzeria so unless you're not hungry at all you...",4,"Michael Y.","2020-01-20 16:35:31",3H5XLI6TqgAqXlPg_GrQug,3H5XLI6TqgAqXlPg_GrQug,"Massa's Coal Fired Pizzeria & Bar",83,4.00,2,+17184334646,"42-12 28th St","Long Island City",11101,NY,US
